RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
106,Derek Carrier (LV),2,2,13,6.5,9,0,0,0,0,0,0,2,3.3,1.7,0.0%,TE
107,Luke Stocker (MIN),2,2,12,6.0,7,0,0,0,0,0,0,6,3.2,0.5,0.0%,TE
108,Richard Rodgers (PHI),2,2,11,5.5,9,0,0,0,0,0,0,1,3.1,3.1,0.0%,TE
109,Ethan Wolf (NO),2,2,8,4.0,4,0,0,0,0,0,0,1,2.8,2.8,0.0%,TE
110,Kevin Rader (PIT),2,3,8,4.0,7,0,0,0,0,0,0,3,2.8,0.9,0.0%,TE
111,Brycen Hopkins (LAR),1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,TE
112,Johnny Mundt (LAR),1,1,9,9.0,9,0,0,0,0,0,0,3,1.9,0.6,0.0%,TE
113,Hunter Long (MIA),1,3,8,8.0,8,0,0,0,0,0,0,3,1.8,0.6,0.1%,TE
114,Eric Tomlinson (BAL),1,2,7,7.0,7,0,0,0,0,0,0,7,1.7,0.2,0.0%,TE
115,Nick Boyle (BAL),1,2,2,2.0,2,0,0,0,0,0,0,2,1.2,0.6,0.1%,TE
116,Deon Yelder (ARI),1,1,0,0.0,0,0,0,0,0,0,0,2,1.0,0.5,0.0%,TE
117,Darrell Daniels (ARI),1,4,0,0.0,0,0,0,0,0,0,0,10,1.0,0.1,0.0%,TE
118,Daniel Helm (ATL),1,2,-1,-1.0,0,0,0,0,0,0,0,3,0.9,0.3,0.0%,TE
119,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
120,Nick Ralston (DAL),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
121,Dylan Soehner (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
122,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
123,Jody Fortson (KC),5,5,47,9.4,27,0,2,0,0,0,0,4,0.0,0.0,0.0%,TE
124,Briley Moore-McKinney (TEN),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
125,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
126,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
127,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
128,John Raine (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
129,Zach Davidson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
130,Stephen Sullivan (CAR),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
131,Kyle Markway (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
132,Isaac Nauta (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
133,Stephen Carlson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
134,Irv Smith Jr. (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.3%,TE
135,Jace Sternberger (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
136,Kahale Warring (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
137,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
138,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
139,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
140,Jared Pinkney (DET),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
141,Devin Asiasi (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
142,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
143,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
144,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
145,Brandon Dillon (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
146,Sammis Reyes (WAS),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
147,Dalton Keene (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
148,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
149,Matt Sokol (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
150,Shaun Beyer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
151,Brayden Lenius (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
152,Troy Fumagalli (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
153,Mark Vital Jr. (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
154,Jordan Thomas (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
155,Colin Thompson (CAR),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
156,Michael Jacobson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
157,Nikola Kalinic (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
158,David Wells (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
159,Codey McElroy (TB),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
160,Noah Grey (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
161,Jake Hausmann (NYG),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
162,Kalif Jackson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
163,Ben Ellefson (MIN),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
164,Hakeem Butler (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
165,Nick Guggemos (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
166,Bernhard Seikovits (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
167,Ryan Izzo (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
168,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
169,Sal Cannella (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
170,Jordan Franks (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
171,Tanner Hudson (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
172,Jaeden Graham (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
173,Reggie Gilliam (BUF),3,5,23,7.7,8,0,0,3,3,0,0,8,0.0,0.0,0.0%,TE
174,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
175,Pro Wells (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
176,Miller Forristall (CLE),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
177,Tony Poljan (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
178,Quintin Morris (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
179,Paul Quessenberry (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
180,Hunter Thedford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
181,Giovanni Ricci (CAR),0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%,TE
182,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,TE
183,Scotty Washington (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
184,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
185,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
186,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
187,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
188,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
189,Marquez Branson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
190,John Nalbone (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
191,James Dearth (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
192,Levine Toilolo (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
193,Dominique Curry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
194,Deangelo Peterson (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
195,Drake Dunsmore (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
196,Darnell Dinkins (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
197,Derek Fine (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
198,Brad Cottam (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
199,Clark Harris (CIN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
200,J.P. Foschi (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
201,Jake Nordin (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
202,Joey Haynos (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
203,Justin Snow (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
204,Keith Zinger (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
205,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
206,Tyler Ott (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
207,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,TE
208,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,TE
209,Jeff Driskel (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
210,Mason Schreck (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
211,Jason Croom (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
212,Alex Ellis (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
213,J.P. Holtz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,TE
214,Zach Wood (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
215,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
216,Xavier Grimble (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
