RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
492,Andy Jones (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
493,Jaydon Mickens (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
494,Mack Hollins (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,WR
495,Deante Burton (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
496,Zach Pascal (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.5%,WR
497,Isaac Whitney (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
498,Marcus Kemp (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
499,Greg Ward (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
500,Cyril Grayson Jr. (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
501,Kendrick Bourne (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.1%,WR
502,Jamal Agnew (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.6%,WR
503,Tanner Gentry (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
504,Ryan Switzer (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
505,Gehrig Dieter (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
506,Isaiah McKenzie (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WR
507,Bug Howard (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
508,Tim Patrick (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.7%,WR
509,Trent Taylor (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
510,Robert Davis (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
511,Rodney Adams (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
512,C.J. Board (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
513,Justin Hardee (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
514,Keelan Cole Sr. (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,WR
515,JoJo Natson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
516,Diontae Spencer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
517,Tre McBride III (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
518,Vince Mayle (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%,WR
519,Anthony Johnson (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%,WR
520,Isaiah Burse (FA),0,4,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%,WR
521,Isaac Fruechte (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
522,Darius Jennings (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WR
523,Rashawn Scott (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,WR
524,Demarcus Robinson (KC),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,1.0%,WR
525,Geremy Davis (FA),0,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
526,DeAndre Carter (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,WR
527,Jake Kumerow (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WR
528,Mario Alford (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,WR
529,Kasen Williams (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
530,Dezmin Lewis (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
531,Donteea Dye (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WR
532,Matthew Slater (NE),0,1,0,0.0,0,0,0,1,5,0,1,13,-1.5,-0.1,0.0%,WR
533,Jakeem Grant Sr. (CHI),0,1,0,0.0,0,0,0,1,1,0,1,16,-1.9,-0.1,0.1%,WR
534,Devin Hester (FA),0,0,0,0.0,0,0,0,0,0,0,1,12,-2.0,-0.2,0.4%,WR
535,Keshawn Martin (FA),0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,WR
536,Kalif Raymond (DET),0,2,0,0.0,0,0,0,0,0,0,1,4,-2.0,-0.5,7.7%,WR
1,Travis Kelce (KC),85,117,1125,13.2,80,14,4,1,-5,0,0,16,223.0,13.9,100.0%,TE
2,Kyle Rudolph (NYG),83,132,840,10.1,44,11,7,0,0,0,0,16,209.0,13.1,0.7%,TE
3,Greg Olsen (FA),80,129,1073,13.4,78,14,3,0,0,0,0,16,207.3,13.0,7.0%,TE
4,Jimmy Graham (CHI),65,95,923,14.2,42,10,6,1,0,0,2,16,189.3,11.8,0.4%,TE
5,Delanie Walker (FA),65,102,800,12.3,47,13,7,2,11,0,0,15,188.1,12.5,0.1%,TE
6,Zach Ertz (ARI),78,106,816,10.5,30,9,4,0,0,0,0,14,183.6,13.1,72.8%,TE
7,Cameron Brate (TB),57,81,660,11.6,38,5,8,0,0,0,0,15,171.0,11.4,2.9%,TE
8,Dennis Pitta (FA),86,121,729,8.5,30,4,2,0,0,0,1,16,168.9,10.6,0.0%,TE
9,Jordan Reed (FA),66,89,686,10.4,33,9,6,0,0,0,1,12,168.6,14.1,19.0%,TE
10,Martellus Bennett (FA),55,73,701,12.7,58,10,7,2,10,0,0,16,168.1,10.5,23.0%,TE
11,Jason Witten (FA),69,95,673,9.8,35,7,3,0,0,0,1,16,152.3,9.5,0.1%,TE
12,Antonio Gates (FA),53,93,548,10.3,27,5,7,0,0,0,1,14,147.8,10.6,0.2%,TE
13,Jack Doyle (IND),59,75,584,9.9,24,5,5,0,0,0,1,16,145.4,9.1,1.0%,TE
14,Eric Ebron (PIT),61,85,711,11.7,61,9,1,1,1,1,0,13,144.2,11.1,4.2%,TE
15,Coby Fleener (FA),50,81,631,12.6,50,12,3,1,2,1,0,16,137.3,8.6,0.0%,TE
16,Charles Clay (FA),57,87,552,9.7,40,4,4,0,0,0,0,15,136.2,9.1,0.0%,TE
17,C.J. Fiedorowicz (FA),54,89,559,10.4,26,5,4,0,0,0,0,15,133.9,8.9,0.0%,TE
18,Gary Barnidge (FA),55,82,612,11.1,43,7,2,0,0,0,0,16,130.2,8.1,0.1%,TE
19,Hunter Henry (NE),36,53,478,13.3,59,7,8,0,0,0,1,15,130.2,8.7,64.2%,TE
20,Zach Miller (FA),47,64,486,10.3,34,5,4,0,0,0,0,10,119.6,12.0,0.0%,TE
21,Vernon Davis (FA),44,59,583,13.3,44,11,2,0,0,0,0,16,114.3,7.1,1.6%,TE
22,Dwayne Allen (FA),35,52,406,11.6,23,4,6,0,0,0,0,14,113.6,8.1,0.0%,TE
23,Lance Kendricks (FA),50,87,499,10.0,44,7,2,0,0,0,1,16,109.9,6.9,0.0%,TE
24,Ryan Griffin (NYJ),50,74,442,8.8,45,4,2,0,0,0,1,16,104.2,6.5,0.2%,TE
25,Tyler Eifert (FA),29,47,394,13.6,71,6,5,0,0,0,0,8,98.4,12.3,0.0%,TE
26,Rob Gronkowski (TB),25,38,540,21.6,53,12,3,0,0,0,0,8,97.0,12.1,86.2%,TE
27,Will Tye (FA),48,70,395,8.2,27,3,1,0,0,0,0,16,93.5,5.8,0.0%,TE
28,Jesse James (CHI),39,60,338,8.7,24,2,3,0,0,0,0,16,90.8,5.7,0.1%,TE
29,Jermaine Gresham (FA),37,61,391,10.6,34,4,2,0,0,0,0,16,88.0,5.5,0.0%,TE
30,Vance McDonald (FA),24,45,391,16.3,75,6,4,0,0,0,0,11,87.1,7.9,0.0%,TE
31,Clive Walford (FA),33,52,359,10.9,31,3,3,0,0,0,0,15,86.9,5.8,0.0%,TE
32,Julius Thomas (FA),30,51,281,9.4,24,3,4,0,0,0,0,9,82.1,9.1,0.0%,TE
33,Garrett Celek (FA),29,50,350,12.1,31,4,3,0,0,0,1,16,80.0,5.0,0.0%,TE
34,Trey Burton (FA),37,60,327,8.8,32,1,1,0,0,0,0,15,75.7,5.0,0.0%,TE
35,Dion Sims (FA),26,35,256,9.8,28,4,4,0,0,0,0,14,75.6,5.4,0.0%,TE
36,Jared Cook (LAC),30,51,377,12.6,47,6,1,0,0,0,1,10,71.7,7.2,60.9%,TE
37,Richard Rodgers (PHI),30,47,271,9.0,22,2,2,0,0,0,0,16,69.1,4.3,0.0%,TE
38,Austin Hooper (CLE),19,27,271,14.3,44,4,3,0,0,0,0,14,64.1,4.6,22.5%,TE
39,Jacob Tamme (FA),22,31,210,9.5,19,0,3,0,0,0,0,8,61.0,7.6,0.0%,TE
40,C.J. Uzomah (CIN),25,38,234,9.4,54,2,1,0,0,0,0,10,54.4,5.4,19.3%,TE
41,Ladarius Green (FA),18,34,304,16.9,37,7,1,0,0,0,0,6,54.4,9.1,0.0%,TE
42,Virgil Green (FA),22,37,237,10.8,31,2,1,0,0,0,0,12,51.7,4.3,0.0%,TE
43,Levine Toilolo (NYG),13,19,264,20.3,46,4,2,0,0,0,0,16,51.4,3.2,0.0%,TE
44,Erik Swoope (FA),15,22,297,19.8,45,6,1,0,0,0,0,16,50.7,3.2,0.0%,TE
45,Mychal Rivera (FA),18,25,192,10.7,27,3,1,0,0,0,0,13,43.2,3.3,0.2%,TE
46,Marcedes Lewis (GB),20,30,169,8.5,37,1,1,0,0,0,0,10,42.9,4.3,0.7%,TE
47,Ben Koyack (FA),19,24,161,8.5,17,0,1,0,0,0,0,14,41.1,2.9,0.0%,TE
48,Luke Willson (SEA),15,21,129,8.6,19,0,2,0,0,0,0,11,39.9,3.6,0.0%,TE
49,Demetrius Harris (ARI),17,31,123,7.2,13,0,1,0,0,0,0,16,37.3,2.3,0.1%,TE
50,Josh Hill (FA),15,22,149,9.9,35,3,1,0,0,0,0,9,35.9,4.0,0.0%,TE
51,Darren Fells (TB),14,18,154,11.0,37,2,1,0,0,0,0,14,35.4,2.5,0.1%,TE
52,Xavier Grimble (BAL),11,21,118,10.7,20,2,2,0,0,0,0,13,34.8,2.7,0.0%,TE
53,Seth DeValve (FA),10,12,127,12.7,25,3,2,0,0,0,0,12,34.7,2.9,0.0%,TE
54,Austin Seferian-Jenkins (FA),13,20,154,11.8,30,1,1,0,0,0,0,9,34.4,3.8,0.0%,TE
55,Daniel Brown (KC),16,20,124,7.8,12,0,1,0,0,0,0,8,34.4,4.3,0.0%,TE
56,Jerell Adams (FA),16,21,122,7.6,14,0,1,0,0,0,0,13,34.2,2.6,0.0%,TE
57,MarQueis Gray (FA),14,17,174,12.4,53,2,0,0,0,0,0,16,31.4,2.0,0.0%,TE
58,Darren Waller (LV),10,17,85,8.5,15,0,2,0,0,0,0,12,30.5,2.5,99.8%,TE
59,A.J. Derby (FA),16,20,160,10.0,17,0,0,0,0,0,1,10,30.0,3.0,0.0%,TE
60,Brent Celek (FA),14,19,155,11.1,24,2,0,0,0,0,0,16,29.5,1.8,0.0%,TE
61,Ed Dickson (FA),10,19,134,13.4,28,3,1,0,0,0,0,16,29.4,1.8,0.0%,TE
62,Anthony Fasano (FA),8,14,83,10.4,17,0,2,0,0,0,0,16,28.3,1.8,0.1%,TE
63,Larry Donnell (FA),15,22,92,6.1,15,0,1,0,0,0,1,14,28.2,2.0,0.0%,TE
64,Stephen Anderson (LAC),11,16,93,8.5,14,0,1,0,0,0,0,13,26.3,2.0,0.1%,TE
65,Tyler Higbee (LAR),11,29,85,7.7,31,1,1,0,0,0,0,16,25.5,1.6,84.8%,TE
66,John Phillips (FA),10,15,72,7.2,16,0,1,0,0,0,0,16,23.2,1.5,0.0%,TE
67,Jeff Heuerman (FA),9,17,141,15.7,31,2,0,0,0,0,0,12,23.1,1.9,0.0%,TE
68,Nick O'Leary (FA),9,14,114,12.7,28,2,0,0,0,0,0,16,22.4,1.4,0.0%,TE
69,Crockett Gillmore (FA),8,14,71,8.9,22,1,1,0,0,0,0,7,21.1,3.0,0.0%,TE
70,Brandon Myers (FA),7,14,59,8.4,12,0,1,0,0,0,0,16,20.9,1.3,0.0%,TE
71,Rhett Ellison (FA),9,14,57,6.3,21,1,0,1,1,1,0,15,20.8,1.4,0.0%,TE
72,Jordan Cameron (FA),8,11,60,7.5,13,0,1,0,0,0,0,3,20.0,6.7,0.1%,TE
73,Tyler Kroft (NYJ),10,12,92,9.2,21,1,0,0,0,0,0,14,19.2,1.4,0.2%,TE
74,Dominique Jones (FA),7,10,61,8.7,24,1,1,0,0,0,0,9,19.1,2.1,0.0%,TE
75,David Johnson (FA),7,11,80,11.4,26,1,0,0,0,0,0,16,17.0,1.1,0.0%,TE
76,Brandon Bostick (FA),8,11,63,7.9,14,0,0,0,0,0,0,16,14.3,0.9,0.2%,TE
77,Joshua Perkins (SF),3,5,42,14.0,26,1,1,0,0,0,0,8,13.2,1.7,0.0%,TE
78,Gavin Escobar (FA),4,7,30,7.5,14,0,1,0,0,0,0,16,13.0,0.8,0.0%,TE
79,Geoff Swaim (TEN),6,8,69,11.5,28,2,0,0,0,0,0,9,12.9,1.4,0.3%,TE
80,Blake Bell (KC),4,9,85,21.3,45,2,0,0,0,0,0,13,12.5,1.0,0.1%,TE
81,Nick Boyle (BAL),6,6,44,7.3,20,1,0,0,0,0,0,6,10.4,1.7,0.1%,TE
82,Phillip Supernaw (FA),4,5,62,15.5,30,1,0,0,0,0,0,15,10.2,0.7,0.0%,TE
83,Matt Lengel (FA),2,3,22,11.0,18,0,1,0,0,0,0,6,10.2,1.7,0.0%,TE
84,Lee Smith (ATL),6,6,29,4.8,12,0,0,0,0,0,0,4,8.9,2.2,0.0%,TE
85,Jace Amaro (FA),3,4,59,19.7,26,1,0,0,0,0,0,3,8.9,3.0,0.2%,TE
86,Connor Hamlett (FA),1,1,17,17.0,17,0,1,0,0,0,0,3,8.7,2.9,0.0%,TE
87,Ben Braunecker (FA),4,6,41,10.3,14,0,0,0,0,0,0,13,8.1,0.6,0.0%,TE
88,Justin Perillo (FA),4,5,35,8.8,13,0,0,0,0,0,0,9,7.5,0.8,0.0%,TE
89,Luke Stocker (MIN),5,8,23,4.6,11,0,0,0,0,0,0,12,7.3,0.6,0.0%,TE
90,D.J. Tialavea (FA),1,1,1,1.0,1,0,1,0,0,0,0,2,7.1,3.6,0.0%,TE
91,Ifeanyi Momah (FA),2,4,50,25.0,27,2,0,0,0,0,0,5,7.0,1.4,0.0%,TE
92,Nick Vannett (NO),3,4,32,10.7,21,1,0,0,0,0,0,9,6.2,0.7,0.0%,TE
93,Brandon Williams (FA),2,3,36,18.0,20,1,0,0,0,0,0,16,5.6,0.4,0.0%,TE
94,Clay Harbor (FA),3,3,19,6.3,9,0,0,0,0,0,0,15,4.9,0.3,0.0%,TE
95,Niles Paul (FA),2,2,27,13.5,16,0,0,0,0,0,0,8,4.7,0.6,0.0%,TE
96,Sean McGrath (FA),2,2,25,12.5,13,0,0,0,0,0,0,16,4.5,0.3,0.0%,TE
97,Ross Travis (FA),3,6,15,5.0,6,0,0,0,0,0,0,6,4.5,0.8,0.0%,TE
98,Logan Paulsen (FA),3,10,15,5.0,7,0,0,0,0,0,0,16,4.5,0.3,0.0%,TE
99,Alex Ellis (ARI),3,4,11,3.7,6,0,0,0,0,0,0,6,4.1,0.7,0.0%,TE
100,Cole Wick (FA),2,3,18,9.0,13,0,0,0,0,0,0,6,3.8,0.6,0.0%,TE
101,Ryan Hewitt (FA),2,3,13,6.5,8,0,0,0,0,0,0,16,3.3,0.2,0.0%,TE
102,MyCole Pruitt (TEN),2,2,13,6.5,7,0,0,0,0,0,0,4,3.3,0.8,0.1%,TE
103,Je'Ron Hamm (FA),2,4,13,6.5,7,0,0,0,0,0,0,5,3.3,0.7,0.0%,TE
104,Derek Carrier (LV),2,2,10,5.0,6,0,0,0,0,0,0,8,3.0,0.4,0.0%,TE
105,Randall Telfer (FA),2,7,4,2.0,7,0,0,0,0,0,0,14,2.4,0.2,0.0%,TE
106,Gerald Christian (FA),1,2,14,14.0,14,0,0,0,0,0,0,3,2.4,0.8,0.0%,TE
107,Henry Krieger-Coble (FA),1,1,13,13.0,13,0,0,0,0,0,0,2,2.3,1.2,0.0%,TE
108,Chris Manhertz (JAC),1,1,10,10.0,10,0,0,0,0,0,0,7,2.0,0.3,0.0%,TE
109,James O'Shaughnessy (JAC),2,3,-1,-0.5,0,0,0,0,0,0,0,16,1.9,0.1,0.1%,TE
110,Matthew Mulligan (FA),1,1,8,8.0,8,0,0,0,0,0,0,8,1.8,0.2,0.0%,TE
111,David Morgan II (FA),1,1,4,4.0,4,0,0,0,0,0,0,12,1.4,0.1,0.0%,TE
112,Troy Niklas (FA),1,2,0,0.0,0,0,0,0,0,0,0,3,1.0,0.3,0.0%,TE
113,Harrison Bryant (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
114,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
115,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
116,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
117,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
118,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
119,Colby Parkinson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
120,Adam Trautman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.8%,TE
121,Devin Asiasi (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
122,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
123,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,53.2%,TE
124,Josiah Deguara (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
125,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.9%,TE
126,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
127,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
128,Noah Gray (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
129,Mitchell Wilcox (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
130,Cole Kmet (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,14.6%,TE
131,Ben Ellefson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
132,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
133,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
134,Charlie Woerner (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
135,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
136,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
137,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
138,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
139,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
140,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
141,Reggie Gilliam (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
142,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
143,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
144,Juwan Johnson (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6%,TE
145,Dalton Keene (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
146,Thaddeus Moss (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
147,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
148,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
149,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
150,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
151,Kevin Rader (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
152,Donnie Ernsberger (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
153,Tanner Hudson (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
154,Ross Dwelley (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
155,Codey McElroy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
156,Will Dissly (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,TE
157,Jordan Franks (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
158,Tyler Conklin (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.8%,TE
159,Mark Andrews (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.2%,TE
160,Dallas Goedert (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,87.1%,TE
161,Mike Gesicki (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,93.2%,TE
162,Troy Fumagalli (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
163,Hayden Hurst (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
164,Dalton Schultz (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,84.7%,TE
165,Ian Thomas (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
166,Jordan Akins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%,TE
167,David Wells (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
168,Ethan Wolf (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
169,Durham Smythe (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
170,Noah Fant (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.5%,TE
171,Chris Herndon IV (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
172,Ryan Izzo (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
173,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
174,Jaeden Graham (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
175,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
176,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
177,Donald Parham Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,TE
178,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
179,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
180,Justin Johnson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
181,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
182,Parker Hesse (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
183,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
184,Drew Sample (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
185,Hakeem Butler (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
186,Albert Okwuegbunam (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%,TE
187,T.J. Hockenson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.8%,TE
188,Kaden Smith (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
189,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
190,Daniel Helm (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
191,Foster Moreau (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,TE
192,Brandon Dillon (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
193,Kendall Blanton (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
194,Jesper Horsted (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
195,Josh Oliver (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
196,Trevon Wesco (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
197,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
198,Tyree Jackson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
199,Isaac Nauta (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
200,Irv Smith Jr. (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.0%,TE
201,Dawson Knox (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,73.8%,TE
202,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
